strIngredient13,strMeasure8,strMeasure11,strMeasure12,strDrinkThumb,strCreativeCommonsConfirmed,strIngredient5,strIngredient6,strVideo,strImageSource,strInstructionsFR,strMeasure9,strDrink,strIngredient8,strIngredient12,strInstructionsIT,idDrink,strMeasure3,strInstructionsDE,strIngredient1,strInstructionsES,strMeasure4,strIngredient9,strInstructionsZH-HANT,strMeasure1,strMeasure15,strIngredient10,strGlass,strDrinkAlternate,strMeasure10,strMeasure6,strIngredient7,strImageAttribution,strIngredient3,strMeasure2,strTags,strInstructions,strCategory,strInstructionsZH-HANS,dateModified,strMeasure14,strIngredient14,strAlcoholic,strIngredient11,strMeasure13,strIBA,strMeasure5,strIngredient2,strIngredient15,strMeasure7,strIngredient4
,,,,https://www.thecocktaildb.com/images/media/drink/sk3lr91493068595.jpg,No,,,,,,,After Five,,,"1.
Versare Kahlua nel bicchiere da shot a circa 1/2 pieno.
2.
Con un cucchiaio (capovolto), versare lentamente la Schnapps alla menta piperita fino a riempire il bicchiere per circa 3/4.
Fatto correttamente, la Schnapps scorrerà sotto il Kahlua per uno strato chiaro.
3.
Usando ancora un cucchiaio, ma questa volta con il lato giusto verso l'alto, riempi lentamente il bicchiere con uno strato di Bailey's.
Fai attenzione a posizionare il cucchiaio proprio sopra lo strato di Kahlua e sollevalo mentre il bicchiere si riempie.
Fatto correttamente, questo fornirà uno strato di Bailey che galleggia sul Kahlua.
4.
Buttalo giù tutto in una volta                                                                                                                                                                                NOTA: meglio se tutti gli ingredienti sono refrigerati",13807,,"1. Gießen Sie Kahlua in das Schnapsglas bis etwa 1/2 voll. 2. Mit einem Löffel (invertiert) den Pfefferminzlikör langsam einfüllen, bis das Glas etwa 3/4 voll ist. Richtig gemacht, fließt der Schnaps unter dem Kahlua für eine klare Schicht. 3. Wieder mit einem Löffel, aber diesmal mit der rechten Seite nach oben, das Glas langsam mit einer Schicht Bailey's abdecken. Achten Sie darauf, den Löffel ganz oben auf die Kahluaschicht zu stellen und ihn beim Auffüllen des Glases anzuheben. Richtig gemacht, wird dies eine Schicht von Bailey's, die über dem Kahlua schwimmt, ergeben. 4. Trinken Sie es auf einmal weg, mit einem Knall. HINWEIS: Am besten, wenn alle Zutaten gekühlt sind.",Peppermint schnapps,"1. Vierta el licor Kahlúa hasta la mitad en un vaso de chupito. 2. Usando una cuchara (invertida), vierta lentamente el Schnapps de menta hasta que el vaso esté lleno aproximadamente 3/4. Hecho correctamente, el Schnapps fluirá debajo del Kahlúa formando una capa transparente. 3. Nuevamente usando una cuchara, pero esta vez con el lado derecho hacia arriba, cubra lentamente el vaso con una capa de Bailey's. Tenga cuidado de colocar la cuchara justo encima de la capa de Kahlúa y levántela a medida que se llena el vaso. Hecho correctamente, esto proporcionará una capa de Baileys flotando sobre Kahlúa. 4. Agregue todo a la vez para algo como una pasta de menta, ¡¡¡CON GRAN ÉXITO!!! NOTA: Mejor si todos los ingredientes están refrigerados.",,,,,,,Shot glass,,,,,,Baileys irish cream,,,"1. Pour Kahlua into shot glass to about 1/2 full. 2. Using a spoon(inverted), slowly pour in the Peppermint Schnapps until glass is about 3/4 full. Done correctly, the Schnapps will flow under the Kahlua for a clear layer. 3. Again using a spoon, but this time right side up, slowly top off the glass with a layer of Bailey's. Be careful to place the spoon right at the top of the Kahlua layer and to raise it as the glass fills up. Done correctly, this will provide a layer of Bailey's floating over the Kahlua. 4. Toss it down all at once for something like a Peppermint Pattie, WITH A BANG!!! NOTE: Best if all ingredients are chilled",Shot,,2017-04-24 22:16:35,,,Alcoholic,,,,,Kahlua,,,
,,,,https://www.thecocktaildb.com/images/media/drink/xutuqs1483388296.jpg,No,,,,,"Secouer tous les ingrédients avec de la glace, filtrer dans un verre à cocktail et servir.",,Almond Joy,,,"Shakerare tutti gli ingredienti con ghiaccio, filtrare in una coppetta da cocktail e servire.",11024,2 oz ,"Alle Zutaten mit Eis schütteln, in ein Cocktailglas abseihen und servieren.",Amaretto,"Agitar todos los ingredientes con hielo, colar en una copa de cóctel y servir.",,,,1/2 oz ,,,Cocktail glass,,,,,,Light cream,1/2 oz white ,,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",Ordinary Drink,,2017-01-02 20:18:16,,,Alcoholic,,,,,Creme de Cacao,,,
,,,,https://www.thecocktaildb.com/images/media/drink/vaukir1606772580.jpg,Yes,,,https://www.youtube.com/watch?v=esjMkuXO7aw,https://commons.wikimedia.org/wiki/File:IBA_Cocktail_Angel_Face_(28068833805).jpg,Secouer tous les ingrédients avec de la glace et filtrer le contenu dans un verre à cocktail.,,Angel Face,,,Shakerare tutti gli ingredienti con ghiaccio e filtrare il contenuto in un bicchiere da cocktail.,11034,1 oz ,Alle Zutaten mit Eis schütteln und in ein Cocktailglas abseihen.,Apricot brandy,Agitar todos los ingredientes con hielo y colar el contenido en una copa de cóctel.,,,,1/2 oz ,,,Cocktail glass,,,,,Michael Styne https://www.flickr.com/photos/mstyne/28068833805/,Gin,1/2 oz ,"IBA,Classic",Shake all ingredients with ice and strain contents into a cocktail glass.,Ordinary Drink,,2016-11-04 09:52:58,,,Alcoholic,,,Unforgettables,,Apple brandy,,,
,,,,https://www.thecocktaildb.com/images/media/drink/zvsre31572902738.jpg,No,,,,,"Bien agiter dans un shaker avec de la glace.
Filtrer dans un verre à martini.",,Aquamarine,,,"Shakerare bene in uno shaker con ghiaccio.
Filtrare in una coppetta Martini.",178319,1 oz,,Hpnotiq,"Agitar bien en una coctelera con hielo.
Colar en una copa de martini.",,,,2 oz,,,Martini Glass,,,,,,Banana Liqueur,1 oz,,"Shake well in a shaker with ice.
Strain in a martini glass.",Cocktail,,,,,Alcoholic,,,,,Pineapple Juice,,,
,,,,https://www.thecocktaildb.com/images/media/drink/4g6xds1582579703.jpg,Yes,,,,,"Dans un verre à l'ancienne presque rempli de glaçons, mélanger tous les ingrédients. Bien mélanger.",,Archbishop,,,"In un bicchiere vecchio stile quasi riempito di cubetti di ghiaccio, unisci tutti gli ingredienti.Mescolare bene.",11052,1 tsp ,"In einem old-fashioned Glas, das fast mit Eiswürfeln gefüllt ist, alle Zutaten vermengen. Gut umrühren.",Gin,"En un vaso old-fashioned casi lleno de cubitos de hielo, mezcle todos los ingredientes. Remover bien.",1 ,,,2 oz ,,,Old-fashioned glass,,,,,,Benedictine,1 oz Green Ginger ,,"In an old-fashioned glass almost filled with ice cubes, combine all of the ingredients. Stir well.",Ordinary Drink,,2015-09-02 16:21:47,,,Alcoholic,,,,,Wine,,,Lime
,,,,https://www.thecocktaildb.com/images/media/drink/uxxtrt1472667197.jpg,No,Wormwood,,,,,,Absinthe #2,,,"Mescolate insieme e lasciate riposare qualche giorno.Per servire mescolare 1 parte di assenzio a 4 parti di acqua, aggiungere il ghiaccio e gustare.Filtrare attraverso un filtro da caffè.",12790,50 ml pure ,"Zusammen mischen und ein paar Tage ruhen lassen. Durch einen Kaffeefilter abseihen. Zum Servieren 1 Teil Absinth mit 4 Teilen Wasser mischen, Eis hinzufügen, genießen.",Vodka,"Mezclar y dejar reposar unos días. Colar la mezcla a través de un filtro de café. Para servir, mezcle 1 parte de absenta con 4 partes de agua, agregue hielo y disfrútelo.",1 tblsp ,,,1 bottle ,,,Jar,,,,,,Anise,50 gr ,,"Mix together and let sit a few days. Strain through a coffee filter. To serve mix 1 part absinthe to 4 parts water, add ice, enjoy.",Homemade Liqueur,,2016-08-31 19:13:17,,,Alcoholic,,,,1 ,Sugar,,,Licorice root
,,,,https://www.thecocktaildb.com/images/media/drink/xtrvtx1472668436.jpg,No,,,,,"Mélanger Absolut Kurant, Midori et le jus de canneberge dans un shaker avec de la glace : Filtrer dans un verre à glace : Verser une giclée de Seven sur le dessus.",,Absolut Sex,,,"Shakerare Absolut Kurant, Midori e il succo di mirtillo rosso in uno shaker con ghiaccio",14360,1 oz ,"Absolut Kurant, Midori und Preiselbeersaft im Shaker mit Eis schütteln: In ein Rocks Glas abseihen: Ein Spritzer von 7 oben drauf. Absoluter Sex.",Absolut Kurant,"Agitar Absolut Kurant, Midori y zumo de arándanos en una coctelera con hielo: Colar en un vaso con hielo: Salpicar con 7 de Absolut Sex.",1 splash ,,,3/4 oz ,,,Old-fashioned glass,,,,,,Cranberry juice,3/4 oz ,,"Shake Absolut Kurant, Midori, and Cranberry juice in shaker with ice: Strain into rocks glass: Splash of seven on top.Absolut Sex.",Shot,,2016-08-31 19:33:56,,,Alcoholic,,,,,Midori melon liqueur,,,Sprite
,,,,https://www.thecocktaildb.com/images/media/drink/ttsvwy1472668781.jpg,No,Candy,,,,"Remplir le verre de glace et de poisson, ajouter la vodka, le soda au raisin et le jus d'orange. NE PAS STIRER !!!!! Servir bien frais.",,Arctic Fish,,,"Riempi il bicchiere con ghiaccio e pesce, aggiungi vodka, soda d'uva e succo d'arancia. Non mescolare. Servire ben freddo.",14622,1/3 part ,"Das Glas mit Eis und Fisch füllen, Wodka, Traubensaft und Orangensaft hinzufügen. NICHT UMRÜHREN. Gut gekühlt servieren.",Vodka,"Llenar el vaso con hielo y pescado, añadir el vodka, el refresco de uva y el zumo de naranja. ¡¡¡¡¡NO AGITAR!!!!! Servir bien frío.",lots ,,,1/3 part ,,,Beer pilsner,,,,,,Orange juice,1/3 part ,,"Fill glass with ice and fish, add vodka, grape soda and orange juice. DO NOT STIR!!!!! Serve well chilled.",Punch / Party Drink,,2016-08-31 19:39:41,,,Alcoholic,,,,1 dash ,Grape soda,,,Ice
,,,,https://www.thecocktaildb.com/images/media/drink/uqwuyp1454514591.jpg,No,,,,,"Mélanger tous les ingrédients dans un pichet. Mélangez soigneusement et versez dans ce qui est disponible, plus c'est grand, mieux c'est ! Cette boisson est très puissante, alors n'en abusez pas.",,Aztec Punch,,,"Mescola tutti gli ingredienti in una brocca.
Mescola bene e versa tutto ciò che è disponibile, più grande è, meglio è! Questa bevanda racchiude un grande pugno, quindi non esagerare.",14364,7 oz ,"Alle Zutaten in einem Krug mischen. Gründlich mischen und in was auch immer geben, je größer, desto besser! Dieses Getränk birgt einen großen Schlag, also Vorsicht.",Lemonade,"Mezcle todos los ingredientes en una jarra. Mézclelos bien y viértalos en cualquier recipiente disponible, ¡cuanto más grande mejor! Esta bebida es muy potente, así que no te pases.",About 1 bottle ,,,1 can ,,,Punch bowl,,,,,,Rum,5 oz ,,"Mix all ingredients in a pitcher. Mix thoroughly and pour into whatever is available, the bigger the better! This drink packs a big punch, so don't over do it.",Punch / Party Drink,,2016-02-03 15:49:51,,,Alcoholic,,,,,Vodka,,,Ginger ale
,,,,https://www.thecocktaildb.com/images/media/drink/vtuyvu1472812112.jpg,No,,,,,"Remplir le mixeur de glace. Remplir la moitié avec de la vodka Bartons. Mettre 10 cuillères à café de sucre, ajouter 1/2 boîte de limonade concentrée et compléter avec de l'eau. Mixer pendant 60 secondes.",,Adam Sunrise,,,"Riempi il frullatore di ghiaccio.
Riempi metà con Bartons Vodka.
Mettere 10 cucchiaini di zucchero, aggiungere 1/2 lattina di concentrato di limonata, riempire con acqua.
Frulla per 60 secondi.",15567,1/2 ,"Den Mixer mit Eis auffüllen. Füllen Sie die Hälfte mit Bartons Wodka. 10 Teelöffel Zucker hinzufügen, 1/2 Dose Limonadenkonzentrat hinzufügen, mit Wasser füllen. 60 Sekunden lang mischen.",Vodka,"Llene la licuadora con hielo. Llene la mitad con vodka Bartons. Ponga 10 cucharaditas de azúcar, añada 1/2 lata de concentrado de limonada y llene hasta arriba con agua. Licuar durante 60 segundos.",10 tsp ,,,1/2 ,,,Collins Glass,,,,,,Water,1/2 can ,,"Fill blender up with ice. Fill half with Bartons Vodka. Put 10 tsp of sugar, add 1/2 can lemonade concentrate, fill to top with water. Blend for 60 seconds.",Ordinary Drink,,2016-09-02 11:28:32,,,Alcoholic,,,,,Lemonade,,,Sugar
,,,,https://www.thecocktaildb.com/images/media/drink/b7qzo21493070167.jpg,No,,,,,"Verser le thé chaud dans un verre à pousse-café, en utilisant une cuillère dans le verre pour éviter qu'il ne se fissure. Ajouter l'amaretto, sans remuer. Recouvrir de crème fouettée refroidie et servir.",,Amaretto Tea,,,"Versare il tè caldo in un bicchiere pousse-cafe, usando un cucchiaio in vetro per evitare che si spezzi. Coprire con panna montata fredda e servire.Aggiungere l'amaretto, ma non mescolare",11029,Chilled ,"Gießen Sie heißen Tee in ein Pousse-Café Glas und verwenden Sie einen Löffel im Glas, um Sprünge zu vermeiden. Amaretto hinzufügen, aber nicht rühren. Mit gekühlter Schlagsahne garnieren und servieren.",Tea,"Vierta el té caliente en un vaso de pousse-café, utilizando una cuchara en el vaso para evitar que se agriete. Añadir amaretto, pero sin remover. Cubrir con nata montada fría y servir.",,,,6 oz hot ,,,Pousse cafe glass,,,,,,Whipped cream,2 oz ,,"Pour hot tea into a pousse-cafe glass, using a spoon in glass to prevent cracking. Add amaretto, but do not stir. Top with chilled whipped cream and serve.",Ordinary Drink,,2017-04-24 22:42:47,,,Alcoholic,,,,,Amaretto,,,
,,,,https://www.thecocktaildb.com/images/media/drink/wqrptx1472668622.jpg,No,,,,,Refroidir les deux ingrédients ! Mélanger dans un verre et déguster !,,Apple Grande,,,Chill both ingredients!! Mix in a tumbler and enjoy!,16289,,Kühlen Sie beide Zutaten herunter. In einem Becher mischen und genießen!,Tequila,¡¡Enfría ambos ingredientes!! ¡Mezclar en un vaso y disfrutar!,,,,3 oz ,,,Punch Bowl,,,,,,,12 oz ,,Chill both ingredients!! Mix in a tumbler and enjoy!,Punch / Party Drink,,2016-08-31 19:37:02,,,Alcoholic,,,,,Apple cider,,,
,,,,https://www.thecocktaildb.com/images/media/drink/syusvw1468876634.jpg,No,,,,,"Mettre tous les ingrédients dans le bol du mixeur - couvrir et fouetter à vitesse moyenne jusqu'à obtention d'un mélange homogène. Verser dans un grand verre, 2 verres moyens ou 3 petits verres et boire.",,Apple Karate,,,"Mettere tutti gli ingredienti nella caraffa del frullatore - coprire e montare a velocità media fino a quando non sono ben amalgamati.Versare in un bicchiere alto, 2 medi o 3 piccoli e bere.",12564,,"Alle Zutaten in das Mixer geben - abdecken und bei mittlerer Geschwindigkeit schaumig schlagen, bis sie gut vermischt sind. In ein großes, 2 mittlere oder 3 kleine Gläser füllen und geniessen.",Apple juice,"Ponga todos los ingredientes en la jarra de la batidora, tápela y bátala a velocidad media hasta que estén bien mezclados. Verter en un vaso alto, 2 medianos o 3 pequeños y beber.",,,,2 cups ,,,Highball Glass,,,,,,,1 large ,,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.",Cocktail,,2016-07-18 22:17:14,,,Non alcoholic,,,,,Carrot,,,
,,,,https://www.thecocktaildb.com/images/media/drink/7ityp11582579598.jpg,Yes,Egg white,Orange,,,"Dans un shaker à moitié rempli de glaçons, mélanger le rhum, l'eau-de-vie d'abricot, le triple sec, le jus de citron et le blanc d'œuf. Bien agiter. Filtrer dans un verre à l'ancienne presque rempli de glaçons. Décorer avec la tranche d'orange.",,Apricot Lady,,,"In uno shaker riempito a metà con cubetti di ghiaccio, unire il rum, il brandy di albicocche, il triple sec, il succo di limone e l'albume. Guarnire con la fetta d'arancia. Filtrare in un bicchiere vecchio stile quasi pieno di cubetti di ghiaccio. Agitare bene",11050,1 tsp ,"In einem Shaker, der halb mit Eiswürfeln gefüllt ist, Rum, Apricot Brandy, Triple Sec, Zitronensaft und Eiweiß mischen. Gut schütteln. In ein old-fashioned Glas abseihen, das fast mit Eiswürfeln gefüllt ist. Mit der Orangenscheibe garnieren.",Light rum,"En una coctelera llena hasta la mitad con cubitos de hielo, mezcle el ron, el brandy de albaricoque, el triple sec, el zumo de limón y la clara de huevo. Agitar bien. Colar en un vaso old fashioned casi lleno de cubitos de hielo. Decorar con la rodaja de naranja.",1/2 oz ,,,1 1/2 oz ,,,Old-fashioned glass,,,1 ,,,Triple sec,1 oz ,Cold,"In a shaker half-filled with ice cubes, combine the rum, apricot brandy, triple sec, lemon juice, and egg white. Shake well. Strain into an old-fashioned glass almost filled with ice cubes. Garnish with the orange slice.",Ordinary Drink,,2017-09-02 23:03:34,,,Alcoholic,,,,1 ,Apricot brandy,,,Lemon juice
,,,,https://www.thecocktaildb.com/images/media/drink/55muhh1493068062.jpg,No,,,,,"Verser la vodka, le gin et le sirop de citron vert dans un verre et compléter avec de la glace pilée. Attendre que la glace fonde légèrement et siroter sans paille.",,Army special,,,"Versare la vodka, il gin e lo sciroppo di lime nel bicchiere e completare con ghiaccio tritato.
Aspetta che il ghiaccio si sciolga leggermente e sorseggia senza cannuccia.",17066,45 ml ,"Wodka, Gin und Limetten in ein Glas geben und mit zerstoßenem Eis auffüllen. Warten Sie, bis das Eis leicht geschmolzen ist und genießen Sie es ohne Strohhalm.",Vodka,"Vierta el vodka, la ginebra y el cordial de lima en un vaso y rellene con hielo picado. Esperar a que el hielo se derrita ligeramente y beber sin pajita.",1/2 glass crushed ,,,30 ml ,,,Cocktail glass,,,,,,Lime juice cordial,30 ml ,,"Pour Vodka, Gin and lime cordial into glass, and top up with crushed ice. Wait for ice to melt slightly and sip without a straw.",Cocktail,,2017-04-24 22:07:42,,,Alcoholic,,,,,Gin,,,Ice
,,,,https://www.thecocktaildb.com/images/media/drink/doyxqb1493067556.jpg,No,Club soda,,,,Secouez tous les ingrédients et complétez la boisson avec du soda. Décorer avec une tranche d'orange.,,Atlantic Sun,,,"Shakerare tutti gli ingredienti, completare la bevanda con la soda.
Guarnire con una fetta d'arancia.",13423,2 cl ,"Alle Zutaten schütteln, das Getränk mit Soda auffüllen. Mit einer Scheibe Orange garnieren.",Vodka,Agite todos los ingredientes y añada soda. Decorar con una rodaja de naranja.,6 cl ,,,2 cl Smirnoff ,,,Collins Glass,,,,,,Passion fruit syrup,2 cl ,,"Shake all the ingredients, top the drink with soda. Garnish with a slice of orange.",Ordinary Drink,,2017-04-24 21:59:16,,,Alcoholic,,,,1 dash ,Southern Comfort,,,Sweet and sour
,,,,https://www.thecocktaildb.com/images/media/drink/2mcozt1504817403.jpg,No,,,,,"Mettre tous les ingrédients dans un shaker et mélanger, puis filtrer le contenu dans un verre à cocktail réfrigéré.",,Abbey Martini,,,"Mettere tutti gli ingredienti in uno shaker e mescolare, quindi filtrare il contenuto in una coppetta da cocktail fredda.",17223,1 shot ,"Alle Zutaten in einen Shaker geben und mischen, dann den Inhalt in ein gekühltes Cocktailglas abseihen.",Gin,"Ponga todos los ingredientes en una coctelera, mézclelos y cuele el contenido en una copa de cóctel fría.",3 dashes ,,,2 shots ,,,Cocktail glass,,,,,,Orange Juice,1 shot ,,"Put all ingredients into a shaker and mix, then strain contents into a chilled cocktail glass.",Cocktail,,2017-09-07 21:50:03,,,Alcoholic,,,,,Sweet Vermouth,,,Angostura Bitters
